id,utrip_id,city_id,hotel_country
48886,4491951_1,38772,Borginia
48887,4495631_2,15282,Gondal
48888,4504334_1,834,Bozatta
48889,4571888_2,63582,Cobra Island
48890,4579608_1,12887,Axphain
48891,4587824_1,61320,Bozatta
48892,4600675_1,15990,Holy Britannian Empire
48893,4609103_1,48958,Gondal
48894,4631713_2,7410,Kasnia
48895,4656118_1,64876,Fook Island
48896,4660859_5,45393,Axphain
48897,466553_1,33394,Alvonia
48898,4666437_2,53859,Elbonia
48899,469608_3,52815,Aldovia
48900,4705321_1,63977,Cobra Island
48901,4711137_2,29319,Cobra Island
48902,4725571_1,44718,Glubbdubdrib
48903,4759008_2,34647,Kamistan
48904,4790555_1,56104,Carpathia
48905,4812559_1,56388,Glubbdubdrib
48906,4813505_1,44018,Alvonia
48907,4845223_4,51480,Gondal
48908,4864372_1,22839,Cobra Island
48909,4884765_1,13530,Alvonia
48910,4922219_1,43306,Carpathia
48911,4952221_1,15626,Gondal
48912,4952983_1,7551,Bozatta
48913,4960639_1,15796,Alvonia
48914,4961357_1,44103,Santa Prisca
48915,4964189_3,35160,Osterlich
48916,4969609_1,52815,Aldovia
48917,4972507_2,26621,Gondal
48918,4979753_1,12695,Gondal
48919,4983537_2,19391,Axphain
48920,500698_1,24783,Yerba
48921,5036486_1,35850,Rook Islands
48922,5038790_1,1269,Gondal
48923,5040069_1,2538,Glubbdubdrib
48924,505509_1,16116,Yerba
48925,5092434_2,51965,Syldavia
48926,5098152_2,42413,Dawsbergen
48927,5099428_1,23714,Glubbdubdrib
48928,5135535_1,56184,Sokovia
48929,5138957_1,923,Gondal
48930,5158725_7,17101,Osterlich
48931,5178755_1,53330,Sylvania
48932,5205018_1,56450,Gondal
48933,522221_2,54023,Glubbdubdrib
48934,5242583_1,51291,Glubbdubdrib
48935,5242767_2,54430,Glubbdubdrib
48936,526500_1,3814,Kangan
48937,5273854_1,47527,Holy Britannian Empire
48938,5278078_1,12982,Mypos
48939,5280381_1,23921,Cobra Island
48940,5304676_1,56778,Syldavia
48941,5328485_1,25025,Norland
48942,5339513_1,2416,Drusselstein
48943,5342518_8,1795,Fook Island
48944,5348756_1,34985,Yudonia
48945,5350958_1,49722,Cobra Island
48946,5372142_1,10362,Cobra Island
48947,539490_1,35160,Osterlich
48948,541573_2,11339,Holy Britannian Empire
48949,5430692_2,8344,Cobra Island
48950,5444447_1,28384,Gondal
48951,5465875_1,38586,Aldovia
48952,5470206_2,62927,Gondal
48953,5472791_3,7549,Glubbdubdrib
48954,5482755_4,22490,Fook Island
48955,5518883_1,25025,Norland
48956,5569091_3,7410,Kasnia
48957,5601972_1,56465,Kasnia
48958,5603066_2,3763,Glubbdubdrib
48959,5615259_4,35206,Cobra Island
48960,5661820_2,38980,San Sombrèro
48961,5680619_1,12308,Santa Prisca
48962,5698761_1,52815,Aldovia
48963,5701480_1,23714,Glubbdubdrib
48964,5710141_4,47752,Fook Island
48965,5713366_1,38509,Fook Island
48966,5749051_1,36063,Gondal
48967,5781583_1,29319,Cobra Island
48968,5811121_1,46637,Nevoruss
48969,5819096_1,9254,Gondal
48970,5821699_1,52815,Aldovia
48971,5858409_2,49668,Rolisica
48972,5859513_1,28474,Kasnia
48973,5867151_1,28873,Cobra Island
48974,5888391_1,63151,Borginia
48975,5905527_1,23844,Kangan
48976,5906284_1,40960,Edonia
48977,5908111_3,51517,Sarkhan
48978,5919972_1,23921,Cobra Island
48979,5936721_1,20345,Fook Island
48980,5942105_1,25269,Fook Island
48981,5974860_1,21510,Fook Island
48982,5976564_1,47238,Glubbdubdrib
48983,5985659_2,15215,Novistrana
48984,5986862_1,58222,Turgistan
48985,6003426_1,26436,Nova Africa
48986,6037584_1,4065,Cobra Island
48987,6046266_1,62185,Axphain
48988,6056103_1,5578,Dawsbergen
48989,6057056_1,36329,Edonia
48990,6066473_1,64824,Santa Prisca
48991,6072381_1,33557,Leutonia
48992,6081237_1,42482,Fook Island
48993,6086876_1,52815,Aldovia
48994,611769_1,7698,Gondal
48995,6127064_1,7345,Gondal
48996,614795_1,61020,Fook Island
48997,6213252_1,58178,Gondal
48998,6238296_2,44627,Bozatta
48999,6242793_2,11236,Pullamawang
49000,6256440_1,3763,Glubbdubdrib
49001,66068_2,27624,Santa Prisca
49002,676088_1,55763,Bozatta
49003,67725_1,20662,Osterlich
49004,680488_1,5781,Santa Prisca
49005,707537_1,40380,Nevoruss
49006,726782_2,9608,Fook Island
49007,727750_3,23921,Cobra Island
49008,750200_2,2677,Santa Prisca
49009,755930_1,26436,Nova Africa
49010,765023_1,37662,Lovitzna
49011,789168_1,17013,Borginia
49012,802214_1,47499,Kangan
49013,815898_1,17990,Carpathia
49014,821313_1,11857,Bultan
49015,828498_1,7267,Cobra Island
49016,852691_2,11373,Kumbolaland
49017,870848_26,16521,Carjackistan
49018,884070_2,8359,Cobra Island
49019,891955_1,13150,Alvonia
49020,904780_1,34647,Kamistan
49021,929902_2,44869,Elbonia
49022,930718_1,18930,Fook Island
49023,947278_1,17127,Fook Island
49024,975872_1,19954,Fook Island
49025,998758_2,36063,Gondal
49026,1007390_2,32821,Cobra Island
49027,1017783_1,50611,Fook Island
49028,1023841_1,13375,Elbonia
49029,1027942_1,41986,Cobra Island
49030,1062731_1,7705,Cobra Island
49031,1073009_1,43038,Yudonia
49032,1075637_1,5325,Cobra Island
49033,108115_4,29770,Elbonia
49034,1095898_4,2122,Gondal
49035,1129230_3,35160,Osterlich
49036,11436_1,62090,Dawsbergen
49037,1157877_1,19771,Patusan
49038,1163396_1,20791,Fook Island
49039,1193383_3,15191,The Devilfire Empire
49040,1194150_1,41432,Gondal
49041,1215183_3,36435,"Braganza, Dominion of"
49042,1252762_1,29770,Elbonia
49043,1266425_1,28154,Atlantis
49044,1349334_1,17960,Nevoruss
49045,1354442_3,8359,Cobra Island
49046,1357746_1,47527,Holy Britannian Empire
49047,1357798_1,46680,Elbonia
49048,1388024_4,41667,Kangan
49049,1392223_2,21555,Alvonia
49050,1405721_6,47486,Holy Britannian Empire
49051,145182_2,47499,Kangan
49052,1461408_2,31486,Gondal
49053,1472187_1,28545,Slaka
49054,1488204_1,47333,Gondal
49055,155307_4,20967,Bozatta
49056,155976_1,63263,Fook Island
49057,1563489_1,59713,Novistrana
49058,1565204_1,52815,Aldovia
49059,1622442_1,10485,Kangan
49060,1622932_1,17013,Borginia
49061,1649081_1,2454,Gondal
49062,1673154_1,15697,Fook Island
49063,1685160_1,6025,Gondal
49064,1688041_1,17013,Borginia
49065,1689333_1,63650,Glubbdubdrib
49066,1698005_1,45188,Sylvania
49067,1722640_2,51291,Glubbdubdrib
49068,1735548_1,31765,Cobra Island
49069,1775028_2,57658,Leutonia
49070,1795145_2,30796,Syldavia
49071,1814386_1,31890,Rolisica
49072,1834749_1,25255,Leutonia
49073,1854370_1,20967,Bozatta
49074,1865358_1,8307,Gondal
49075,1879694_1,19622,Glubbdubdrib
49076,1893898_1,29770,Elbonia
49077,1909137_1,11853,Pullamawang
49078,1964438_1,5272,Nova Africa
49079,1980394_1,20901,Bozatta
49080,2008205_3,49715,Grand Fenwick
49081,2043695_1,6582,Sokovia
49082,2098395_1,54944,Glubbdubdrib
49083,2133550_2,13931,Cobra Island
49084,2135796_2,37874,Holy Britannian Empire
49085,2136711_2,33568,Elbonia
49086,2149848_1,1909,Glubbdubdrib
49087,2163728_1,64960,Marina Venetta
49088,2183789_1,34743,Santa Prisca
49089,2187799_1,10493,Syldavia
49090,2188975_1,4202,Kangan
49091,2196448_14,33625,Zekistan
49092,2253433_9,64876,Fook Island
49093,2257431_1,20604,Fook Island
49094,2283019_1,65856,Holy Britannian Empire
49095,2285985_2,13530,Alvonia
49096,2299318_3,60485,Fook Island
49097,2323206_2,29268,Gondal
49098,2325507_1,44869,Elbonia
49099,2389339_1,34123,Cobra Island
49100,2416532_1,18508,Bandaria
49101,243108_1,21185,Elbonia
49102,243608_1,21487,Bozatta
49103,2446582_3,29319,Cobra Island
49104,2480403_1,47054,Elbonia
49105,2480623_1,53434,Lilliput
49106,2522977_1,27115,Gondal
49107,2533001_2,18835,Elbonia
49108,2549655_1,2369,Nova Africa
49109,2558503_1,36063,Gondal
49110,2570892_1,47499,Kangan
49111,2610227_1,20345,Fook Island
49112,2613931_1,62845,Elbonia
49113,2645927_3,44697,Santa Prisca
49114,2651155_2,26235,Alvonia
49115,2657337_1,8462,Rolisica
49116,267126_2,37874,Holy Britannian Empire
49117,2676398_1,19391,Axphain
49118,268046_1,12308,Santa Prisca
49119,2681999_1,37939,Bartovia
49120,2703769_1,50017,Glubbdubdrib
49121,2708025_2,8335,Cobra Island
49122,2713144_1,60242,Bartovia
49123,2713654_2,43329,Cobra Island
49124,2736071_1,38792,Elbonia
49125,277807_2,27404,Cobra Island
49126,2848812_1,43306,Carpathia
49127,2895077_1,55073,Sylvania
49128,2895761_4,49668,Rolisica
49129,2917051_1,19771,Patusan
49130,2930723_2,4555,Cobra Island
49131,293999_1,60143,Patusan
49132,2971107_1,64876,Fook Island
49133,2979818_1,10485,Kangan
49134,2988216_3,66648,Glubbdubdrib
49135,2998649_2,49486,Kumbolaland
49136,3001381_1,65202,Rolisica
49137,3012211_1,41432,Gondal
49138,3027515_1,66648,Glubbdubdrib
49139,3038799_1,4999,The Devilfire Empire
49140,3084684_1,62185,Axphain
49141,3160165_1,47499,Kangan
49142,3186713_1,26267,Gondal
49143,3211921_1,17013,Borginia
49144,3218841_1,26235,Alvonia
49145,3231527_1,18417,Glubbdubdrib
49146,3254384_3,22689,Glubbdubdrib
49147,3282814_1,20345,Fook Island
49148,3324670_11,41654,Pullamawang
49149,3333233_1,66867,Syldavia
49150,333368_2,19771,Patusan
49151,3372162_1,13530,Alvonia
49152,3382906_1,45397,The Devilfire Empire
49153,3386987_2,2122,Gondal
49154,3425887_2,11052,Carpathia
49155,3469159_29,12683,Gondal
49156,3483522_1,55786,Fook Island
49157,3509593_1,55763,Bozatta
49158,3517949_1,27404,Cobra Island
49159,3532163_3,28273,Holy Britannian Empire
49160,3537710_1,23714,Glubbdubdrib
49161,3561464_13,15626,Gondal
49162,357003_1,58819,Fook Island
49163,3586357_1,31800,Elbonia
49164,3613045_1,47976,Holy Britannian Empire
49165,3619305_1,2748,Leutonia
49166,3625393_1,64476,Dawsbergen
49167,3645401_1,14827,Fook Island
49168,3655390_2,58178,Gondal
49169,3681801_1,5682,Holy Britannian Empire
49170,3689313_1,28154,Atlantis
49171,3708391_1,52646,Bozatta
49172,3717502_1,33049,Glubbdubdrib
49173,3720168_1,17127,Fook Island
49174,3767838_1,13260,Osterlich
49175,3769594_1,45025,Mypos
49176,3774707_1,17127,Fook Island
49177,3783817_1,23921,Cobra Island
49178,3784393_2,4932,Borginia
49179,3795876_1,18845,Fook Island
49180,3798927_1,25390,Elbonia
49181,382841_1,4790,San Sombrèro
49182,3853639_1,62399,Aldovia
49183,3855811_2,45135,Cobra Island
49184,3886701_2,25617,Cobra Island
49185,3891305_1,55763,Bozatta
49186,3923496_2,56573,Fook Island
49187,3926992_1,23714,Glubbdubdrib
49188,3942391_1,55763,Bozatta
49189,3979579_1,23983,Gondal
49190,4003541_2,21929,Dawsbergen
49191,4044618_1,47799,Kangan
49192,4060121_1,61958,Kangan
49193,4062472_1,31352,Holy Britannian Empire
49194,4074569_1,58669,Sokovia
49195,4076096_1,51259,Oceania
49196,4091829_1,5076,Carpathia
49197,4120702_2,16782,Bangalla
49198,4159219_7,63977,Cobra Island
49199,4160371_1,16895,Nevoruss
49200,4199275_2,47499,Kangan
49201,4205669_1,13530,Alvonia
49202,4219368_1,35160,Osterlich
49203,426990_2,8354,Holy Britannian Empire
49204,4370154_2,23921,Cobra Island
49205,4377009_1,4369,Kasnia
49206,437703_1,26235,Alvonia
49207,4382315_2,16521,Carjackistan
49208,4386565_1,12708,Sokovia
49209,4391727_1,25255,Leutonia
49210,4411664_1,61875,Novistrana
49211,442267_1,33341,Bozatta
49212,4442802_1,17127,Fook Island
49213,4454354_1,32748,Fook Island
49214,446875_1,4932,Borginia
49215,4500460_1,11089,Bozatta
49216,4521777_1,11270,Glubbdubdrib
49217,4549560_1,52567,Holy Britannian Empire
49218,4560160_1,17127,Fook Island
49219,4586948_1,24090,Kangan
49220,4593366_3,34342,Sokovia
49221,4627598_1,39017,Fook Island
49222,4637958_1,61612,Robo-Hungarian Empire
49223,46950_3,13752,Kasnia
49224,4698383_1,64269,Carpathia
49225,4704270_1,35681,Aslerfan
49226,4753022_1,4794,Elbonia
49227,4759318_10,57990,Carpathia
49228,4769170_1,58741,Bartovia
49229,4783356_1,38677,Cobra Island
49230,4800792_1,12594,Fook Island
49231,4805333_1,16521,Carjackistan
49232,4842584_1,60952,Bozatta
49233,4846150_1,36818,Gondal
49234,4863860_1,18417,Glubbdubdrib
49235,4872026_1,22630,Elbonia
49236,4881164_1,15215,Novistrana
49237,4902980_1,29712,Fook Island
49238,4905028_4,60319,Osterlich
49239,4922996_1,32821,Cobra Island
49240,4927971_1,26637,Axphain
49241,4931214_4,35877,Elbonia
49242,498709_3,29319,Cobra Island
49243,4994766_1,30836,Kasnia
49244,5026491_1,54272,Cobra Island
49245,5031096_2,45073,Holy Britannian Empire
49246,5045890_1,63284,Bozatta
49247,5060092_1,3675,Gondal
49248,507795_1,47499,Kangan
49249,5084296_1,11367,Alvonia
49250,511076_1,21648,Congaree Socialist Republic
49251,5110870_1,65435,Carpathia
49252,5116780_2,4608,Glubbdubdrib
49253,5150793_2,35811,Syldavia
49254,5151507_1,65635,Borginia
49255,515778_2,51259,Oceania
49256,5175601_1,51765,Nevoruss
49257,5185489_2,12695,Gondal
49258,5190026_1,26436,Nova Africa
49259,5195264_1,38677,Cobra Island
49260,5227752_3,26235,Alvonia
49261,5227873_1,2416,Drusselstein
49262,5242770_1,48788,Dawsbergen
49263,5264063_1,64091,Kasnia
49264,5268389_1,14390,Fook Island
49265,5275946_1,41524,Leutonia
49266,5285717_1,3505,Glubbdubdrib
49267,529425_1,25173,Gondal
49268,5297571_2,17127,Fook Island
49269,5355131_1,16042,Elbonia
49270,535845_2,47499,Kangan
49271,5388429_2,43421,Cobra Island
49272,5401507_6,36134,Cobra Island
49273,5401872_1,40413,Gondal
49274,5413109_1,16740,Gondal
49275,5418368_2,12975,Cobra Island
49276,5468080_1,25426,Leutonia
49277,5471700_3,30240,Gondal
49278,5476493_1,8335,Cobra Island
49279,5489648_1,46411,Osterlich
49280,5499855_1,55284,Rolisica
49281,5537029_1,26436,Nova Africa
49282,5554160_1,23921,Cobra Island
49283,5576976_1,17764,Rook Islands
49284,5611185_1,48483,Cobra Island
49285,5636007_2,1046,Glubbdubdrib
49286,5657294_1,4304,Drusselstein
49287,5657328_2,11857,Bultan
49288,5666321_1,43306,Carpathia
49289,5692672_1,16521,Carjackistan
49290,5698103_1,40670,Glubbdubdrib
49291,5707584_2,58739,Gondal
49292,573696_3,47759,Osterlich
49293,5749567_1,53859,Elbonia
49294,5765120_1,28273,Holy Britannian Empire
49295,5782071_2,46854,Leutonia
49296,5799257_2,54621,Santa Prisca
49297,580324_1,22048,Gondal
49298,580458_2,52571,Bozatta
49299,5828659_1,22383,Axphain
49300,5845356_2,17610,Edonia
49301,584590_1,14834,Glubbdubdrib
49302,5855242_2,59168,Drusselstein
49303,5870520_1,10654,Fook Island
49304,5875148_3,32936,Alvonia
49305,587970_1,59034,Cobra Island
49306,5884628_1,58741,Bartovia
49307,5887597_6,46854,Leutonia
49308,5897405_6,36063,Gondal
49309,5911925_3,48968,Cobra Island
49310,5921768_1,20377,Elbonia
49311,592341_1,36435,"Braganza, Dominion of"
49312,5993902_1,2078,Kasnia
49313,602093_1,26305,Borginia
49314,6028920_1,64876,Fook Island
49315,6030630_3,47486,Holy Britannian Empire
49316,6036533_1,4932,Borginia
49317,604934_1,30309,Glubbdubdrib
49318,605616_1,26266,Edonia
49319,6080148_1,18313,Elbonia
49320,6097832_2,46221,Kangan
49321,6120185_3,3053,Gondal
49322,6122513_1,47499,Kangan
49323,6123121_1,42370,Gondal
49324,6153540_1,23713,Dawsbergen
49325,6167542_1,26235,Alvonia
49326,6185127_2,51259,Oceania
49327,618577_1,46139,Cobra Island
49328,6197700_1,26436,Nova Africa
49329,6212895_1,36651,Gondal
49330,6219729_1,1909,Glubbdubdrib
49331,6229189_2,34895,Elbonia
49332,6248226_2,2416,Drusselstein
49333,673743_1,57077,Bozatta
49334,723722_2,50238,Elbonia
49335,737290_1,49486,Kumbolaland
49336,824102_1,37183,Gondal
49337,835053_3,59142,Axphain
49338,835163_15,3988,Gondal
49339,848129_1,47527,Holy Britannian Empire
49340,851178_1,12747,Axphain
49341,870022_1,47499,Kangan
49342,870924_1,4932,Borginia
49343,879429_1,59277,Bozatta
49344,890090_1,47389,Glubbdubdrib
49345,908201_1,44869,Elbonia
49346,951832_1,51765,Nevoruss
49347,985690_1,63701,Leutonia
49348,997779_4,18417,Glubbdubdrib
49349,10173_1,2748,Leutonia
49350,1082314_1,63418,Carjackistan
49351,1096545_2,34003,Samavia
49352,1115585_1,50361,Novistrana
49353,1129387_1,38677,Cobra Island
49354,1136346_1,16521,Carjackistan
49355,1146381_1,17127,Fook Island
49356,1156320_1,11652,Borginia
49357,1197604_1,2538,Glubbdubdrib
49358,1203856_1,49858,Gondal
49359,1222901_3,46854,Leutonia
49360,1223545_1,53434,Lilliput
49361,1228423_1,46854,Leutonia
49362,1240374_1,29319,Cobra Island
49363,1353994_1,62617,Fook Island
49364,1368619_2,32533,Glubbdubdrib
49365,1368818_2,62848,Santa Prisca
49366,1398109_2,11233,Cobra Island
49367,1405087_1,39878,Cobra Island
49368,1412405_3,65004,Naruba
49369,1419269_4,58178,Gondal
49370,1419834_2,17127,Fook Island
49371,1432601_1,1673,Elbonia
49372,1438234_1,61784,Elbonia
49373,1447498_3,51765,Nevoruss
49374,1467536_2,22065,Leutonia
49375,1484_1,8766,Patusan
49376,1494448_1,12887,Axphain
49377,1501644_1,382,Fook Island
49378,1506867_1,30520,Glubbdubdrib
49379,1544095_4,4975,Tcherkistan
49380,1564458_1,47759,Osterlich
49381,158045_1,10708,Nevoruss
49382,1582422_1,2416,Drusselstein
49383,159523_1,46221,Kangan
49384,1614497_2,47499,Kangan
49385,1615158_1,16396,The Devilfire Empire
49386,1618393_1,23714,Glubbdubdrib
49387,162387_3,41971,Urkesh
49388,1637048_1,51259,Oceania
49389,1659009_2,7928,Cobra Island
49390,1659047_2,51259,Oceania
49391,1704244_1,21730,Cobra Island
49392,1705742_1,49668,Rolisica
49393,1713816_2,4369,Kasnia
49394,1714713_1,64876,Fook Island
49395,1729712_2,58819,Fook Island
49396,1732920_1,66145,Axphain
49397,1743375_1,19591,Fook Island
49398,1755746_1,36063,Gondal
49399,1778947_10,19994,The Devilfire Empire
49400,1779778_1,41822,Fook Island
49401,178025_2,42871,Gondal
49402,1845446_1,46854,Leutonia
49403,1856399_3,23714,Glubbdubdrib
49404,1870940_1,7903,Dawsbergen
49405,1875241_1,48968,Cobra Island
49406,1876139_1,10410,Kangan
49407,1880131_1,33022,Aldovia
49408,1892484_1,37689,Gondal
49409,1905180_1,4932,Borginia
49410,1906301_2,51947,Gondal
49411,1914272_1,23197,Aslerfan
49412,192110_1,22592,Fook Island
49413,1924621_1,13530,Alvonia
49414,1956121_3,29319,Cobra Island
49415,1983218_2,25855,Glubbdubdrib
49416,1994426_1,36063,Gondal
49417,2001684_1,66689,Rolisica
49418,2036547_1,36063,Gondal
49419,204993_1,5578,Dawsbergen
49420,2077396_1,51291,Glubbdubdrib
49421,2077889_1,4790,San Sombrèro
49422,2097166_1,30520,Glubbdubdrib
49423,210437_1,64824,Santa Prisca
49424,2110909_3,40250,Fook Island
49425,2119539_3,52815,Aldovia
49426,2121157_1,49668,Rolisica
49427,2126946_1,31972,Cobra Island
49428,2134324_1,31662,Gondal
49429,2143422_2,28407,Borginia
49430,2143815_2,3763,Glubbdubdrib
49431,2151607_1,11052,Carpathia
49432,2151993_1,382,Fook Island
49433,2157556_1,14919,Kumbolaland
49434,2157823_3,67295,Glubbdubdrib
49435,2169144_1,53213,Bozatta
49436,2189004_2,29770,Elbonia
49437,2226814_1,63151,Borginia
49438,2234068_1,62870,Gondal
49439,2249632_1,1187,Fook Island
49440,235726_2,22485,Leutonia
49441,2365305_1,62185,Axphain
49442,2366795_2,2078,Kasnia
49443,236838_1,37761,Holy Britannian Empire
49444,2373938_1,26235,Alvonia
49445,2399182_3,42356,Idris
49446,2444447_1,30768,Gondal
49447,2486972_1,1673,Elbonia
49448,2487032_3,47486,Holy Britannian Empire
49449,249377_1,17127,Fook Island
49450,2519059_1,7410,Kasnia
49451,2535162_1,26343,Fook Island
49452,2539173_1,10485,Kangan
49453,2546151_1,51765,Nevoruss
49454,2554288_1,66118,Syldavia
49455,2567104_1,60282,Santa Prisca
49456,2589518_1,10174,Sylvania
49457,2595017_1,47499,Kangan
49458,2606631_3,35160,Osterlich
49459,2662037_4,52815,Aldovia
49460,2667263_7,4639,Carpathia
49461,2705071_1,4932,Borginia
49462,2716583_4,41880,Gondal
49463,2756987_1,65817,Alvonia
49464,2780724_1,48343,Dawsbergen
49465,2781823_1,26886,Patusan
49466,2793438_1,62135,Grenyarnia
49467,284859_1,3082,Holy Britannian Empire
49468,2862418_1,53034,Elbonia
49469,2884161_1,55284,Rolisica
49470,2893331_2,64876,Fook Island
49471,2943659_1,16691,Kangan
49472,296100_1,12911,Bartovia
49473,2974781_1,37689,Gondal
49474,2985095_2,35856,Gondal
49475,3025368_2,3763,Glubbdubdrib
49476,3060577_1,7410,Kasnia
49477,3078823_2,10064,Glubbdubdrib
49478,3102523_1,36063,Gondal
49479,3117239_3,28479,Drusselstein
49480,3145615_1,65734,Kumbolaland
49481,3154970_3,9833,Elbonia
49482,3178379_1,27750,Gondal
49483,3188407_1,2416,Drusselstein
49484,3193442_1,60143,Patusan
49485,3195987_1,47549,Cobra Island
49486,3216931_1,36063,Gondal
49487,3220249_1,11688,Fook Island
49488,3220524_1,19333,Elbonia
49489,3225168_1,51929,Glubbdubdrib
49490,3250374_1,6582,Sokovia
49491,3251575_1,17574,Fook Island
49492,3276570_1,55623,Gondal
49493,329353_1,11339,Holy Britannian Empire
49494,3299703_2,22065,Leutonia
49495,3302906_2,11877,Elbonia
49496,331869_1,11645,Kasnia
49497,3325504_1,24783,Yerba
49498,3382250_1,55196,Dawsbergen
49499,3393919_1,29562,Santa Prisca
49500,3401013_2,37874,Holy Britannian Empire
49501,341743_10,16553,Elbonia
49502,3435043_1,32656,Kamistan
49503,34472_1,11535,Fook Island
49504,3450139_1,23698,Grinlandia
49505,3461016_1,48075,Cobra Island
49506,3466663_3,21929,Dawsbergen
49507,3468563_1,37321,Naruba
49508,3474641_1,51128,Bartovia
49509,347674_1,34099,Cobra Island
49510,3506830_1,66139,Elbonia
49511,3507148_1,67176,Rolisica
49512,3518199_1,30768,Gondal
49513,3524311_2,44103,Santa Prisca
49514,3579024_1,43306,Carpathia
49515,3581995_1,32821,Cobra Island
49516,3594091_1,65856,Holy Britannian Empire
49517,3598950_1,14947,Glubbdubdrib
49518,3628023_2,23243,São Rico
49519,3648371_1,64496,Trans-Carpathia
49520,3662899_1,61320,Bozatta
49521,3675778_1,58741,Bartovia
49522,3691468_1,52815,Aldovia
49523,369498_1,27097,Fook Island
49524,3710264_1,52815,Aldovia
49525,3727499_1,41009,Cobra Island
49526,3740047_1,27485,Cobra Island
49527,3743752_1,55763,Bozatta
49528,3747954_1,15337,Elbonia
49529,375136_1,12887,Axphain
49530,3752240_1,47499,Kangan
49531,3758799_1,26235,Alvonia
49532,3783560_1,17980,Gondal
49533,3817772_1,29922,Bartovia
49534,3819385_2,1321,Gondal
49535,382320_1,4932,Borginia
49536,3837776_1,29207,Cobra Island
49537,3870301_1,382,Fook Island
49538,3876819_1,8330,Nevoruss
49539,3884969_1,11764,Samavia
49540,39104_2,4932,Borginia
49541,3913809_1,15626,Gondal
49542,3925668_1,22175,Cobra Island
49543,3927328_1,3763,Glubbdubdrib
49544,3927674_1,62541,Fook Island
49545,3932606_1,53666,Gondal
49546,393357_1,3763,Glubbdubdrib
49547,3945715_1,21033,Fook Island
49548,3954507_3,26235,Alvonia
49549,3962462_2,11233,Cobra Island
49550,3989755_1,49668,Rolisica
49551,4073905_1,6734,Bozatta
49552,4079709_2,13356,Kasnia
49553,409236_1,6851,Cobra Island
49554,4092877_4,17944,Glubbdubdrib
49555,4092973_1,19771,Patusan
49556,4095250_1,4476,Gondal
49557,4108836_1,36063,Gondal
49558,410965_9,28115,Grenyarnia
49559,4126898_1,53859,Elbonia
49560,4128796_2,47527,Holy Britannian Empire
49561,4129020_1,58733,Fook Island
49562,4134074_2,382,Fook Island
49563,4134857_1,25025,Norland
49564,4141491_1,46713,Gondal
49565,4150614_1,55938,Laurania
49566,4166163_1,2854,Santa Prisca
49567,4184333_1,64496,Trans-Carpathia
49568,4201477_1,17013,Borginia
49569,4222328_1,29996,Bahavia
49570,4224212_1,28330,Borginia
49571,4238122_2,3763,Glubbdubdrib
49572,4283164_1,56582,Lilliput
49573,4298484_2,55128,Fook Island
49574,4307958_1,10489,Samavia
49575,4318965_1,22016,Kangan
49576,4322321_1,11857,Bultan
49577,4330276_4,36063,Gondal
49578,4330609_1,252,São Rico
49579,4344043_3,21929,Dawsbergen
49580,4349605_1,25855,Glubbdubdrib
49581,4360157_1,8674,Santa Prisca
49582,4392132_1,1940,Rolisica
49583,4402688_1,58196,Bozatta
49584,4418552_3,50457,Osterlich
49585,4435602_1,17013,Borginia
49586,4490413_1,2416,Drusselstein
49587,4493236_3,29319,Cobra Island
49588,4496826_2,44326,Fook Island
49589,4503984_2,23921,Cobra Island
49590,4538931_1,3763,Glubbdubdrib
49591,4547316_3,33980,Gondal
49592,4581766_2,20723,Cobra Island
49593,4584126_1,42359,Bozatta
49594,4615970_10,35476,Axphain
49595,4621616_1,22689,Glubbdubdrib
49596,4643817_1,49233,Bandaria
49597,4644558_1,55763,Bozatta
49598,4651669_1,47499,Kangan
49599,4657098_1,17013,Borginia
49600,46600_1,38772,Borginia
49601,4661214_1,37145,Idris
49602,4673652_3,10772,Glubbdubdrib
49603,4683161_1,55128,Fook Island
49604,472436_1,15666,Novistrana
49605,473450_2,2652,Elbonia
49606,4749724_1,58655,Cobra Island
49607,4759792_2,33591,Buranda
49608,4759990_1,44869,Elbonia
49609,4809011_1,32163,Kamistan
49610,4868299_1,16521,Carjackistan
49611,4870490_2,63977,Cobra Island
49612,4887670_2,6851,Cobra Island
49613,4890552_1,52815,Aldovia
49614,4909229_1,45325,Idris
49615,4935134_1,10619,Gondal
49616,4935425_1,8462,Rolisica
49617,4944259_1,36818,Gondal
49618,4952984_1,44109,Holy Britannian Empire
49619,4982296_1,62611,Idris
49620,5008968_1,17127,Fook Island
49621,5047962_1,3845,Glubbdubdrib
49622,5053350_3,26188,"Merania, Kingdom of"
49623,5077456_1,65373,Leutonia
49624,508958_1,23798,Lilliput
49625,5112156_1,33499,Santa Prisca
49626,5121287_1,7754,Cobra Island
49627,5138261_1,1034,Gondal
49628,5203741_2,4424,Sokovia
49629,521415_2,65269,Holy Britannian Empire
49630,5245484_1,51291,Glubbdubdrib
49631,5257885_1,45188,Sylvania
49632,5268299_1,47499,Kangan
49633,5279987_1,22490,Fook Island
49634,5306336_2,37771,Gondal
49635,530635_1,10485,Kangan
49636,532741_1,56582,Lilliput
49637,5344711_3,18820,Cobra Island
49638,536762_1,51517,Sarkhan
49639,5370620_1,43421,Cobra Island
49640,537221_5,36261,Gondal
49641,5382943_5,63703,Yerba
49642,539032_1,34647,Kamistan
49643,5395151_1,8462,Rolisica
49644,5397235_1,33850,Gondal
